time,counter_status_200_prometheus_queue-master:80_queue-master,gauge_response_prometheus_queue-master:80_queue-master,scrape_duration_seconds_queue-master:80_queue-master,scrape_samples_post_metric_relabeling_queue-master:80_queue-master,scrape_samples_scraped_queue-master:80_queue-master,scrape_series_added_queue-master:80_queue-master,up_queue-master:80_queue-master
2020-05-31T13:20:24,105316.0,1.0,0.000975492,2.0,2.0,0.0,1.0
2020-05-31T13:20:29,105317.0,1.0,0.001037892,2.0,2.0,0.0,1.0
2020-05-31T13:20:34,105318.0,1.0,0.001530949,2.0,2.0,0.0,1.0
2020-05-31T13:20:39,105319.0,1.0,0.000936087,2.0,2.0,0.0,1.0
2020-05-31T13:20:44,105320.0,1.0,0.001166698,2.0,2.0,0.0,1.0
2020-05-31T13:20:49,105321.0,1.0,0.001088966,2.0,2.0,0.0,1.0
2020-05-31T13:20:54,105322.0,1.0,0.001224685,2.0,2.0,0.0,1.0
2020-05-31T13:20:59,105323.0,1.0,0.001293326,2.0,2.0,0.0,1.0
2020-05-31T13:21:04,105324.0,1.0,0.001031842,2.0,2.0,0.0,1.0
2020-05-31T13:21:09,105325.0,0.0,0.001429773,2.0,2.0,0.0,1.0
2020-05-31T13:21:14,105326.0,1.0,0.00115827,2.0,2.0,0.0,1.0
2020-05-31T13:21:19,105327.0,0.0,0.002629576,2.0,2.0,0.0,1.0
2020-05-31T13:21:24,105328.0,0.0,0.001053585,2.0,2.0,0.0,1.0
2020-05-31T13:21:29,105329.0,0.0,0.001525532,2.0,2.0,0.0,1.0
2020-05-31T13:21:34,105330.0,1.0,0.000940141,2.0,2.0,0.0,1.0
2020-05-31T13:21:39,105331.0,1.0,0.001817756,2.0,2.0,0.0,1.0
2020-05-31T13:21:44,105332.0,1.0,0.001509264,2.0,2.0,0.0,1.0
2020-05-31T13:21:49,105333.0,1.0,0.000997201,2.0,2.0,0.0,1.0
2020-05-31T13:21:54,105334.0,1.0,0.001287949,2.0,2.0,0.0,1.0
2020-05-31T13:21:59,105335.0,1.0,0.001105464,2.0,2.0,0.0,1.0
2020-05-31T13:22:04,105336.0,0.0,0.001208682,2.0,2.0,0.0,1.0
2020-05-31T13:22:09,105337.0,1.0,0.001132406,2.0,2.0,0.0,1.0
2020-05-31T13:22:14,105338.0,1.0,0.003979881,2.0,2.0,0.0,1.0
2020-05-31T13:22:19,105339.0,1.0,0.001931995,2.0,2.0,0.0,1.0
2020-05-31T13:22:24,105340.0,1.0,0.001171967,2.0,2.0,0.0,1.0
2020-05-31T13:22:29,105341.0,1.0,0.001160842,2.0,2.0,0.0,1.0
2020-05-31T13:22:34,105342.0,1.0,0.001128235,2.0,2.0,0.0,1.0
